city,timestamp,temperature,season
New York,2010-04-10,7.192959530852554,spring
New York,2010-04-11,8.775309161799273,spring
New York,2010-04-12,16.856358003314558,spring
New York,2010-04-13,8.275907272411825,spring
New York,2010-04-14,6.212474898226379,spring
New York,2010-04-15,11.591355734572334,spring
New York,2010-04-16,5.186214720002459,spring
New York,2010-04-17,8.432153334329668,spring
New York,2010-04-18,6.737046123326056,spring
New York,2010-04-19,1.3723957073664046,spring
New York,2010-04-20,12.719843698367372,spring
New York,2010-04-21,13.049884815762567,spring
New York,2010-04-22,11.428535000860016,spring
New York,2010-04-23,11.489969185640724,spring
New York,2010-04-24,6.185660288172344,spring
New York,2010-04-25,12.093898086715752,spring
New York,2010-04-26,11.124621721313849,spring
New York,2010-04-27,7.386191110526283,spring
New York,2010-04-28,17.958604634935767,spring
New York,2010-04-29,21.43247513494696,spring
New York,2010-04-30,6.50263220485167,spring
New York,2010-05-01,11.400700964469655,spring
New York,2010-05-02,3.123332414796111,spring
New York,2010-05-03,11.111794128078948,spring
New York,2010-05-04,5.311000848191779,spring
New York,2010-05-05,8.811167167487964,spring
New York,2010-05-06,2.4451693072025247,spring
New York,2010-05-07,6.017485973267327,spring
New York,2010-05-08,15.054593010685641,spring
New York,2010-05-09,6.61466655952544,spring
New York,2010-05-10,16.691265941823453,spring
New York,2010-05-11,8.966515060597885,spring
New York,2010-05-12,6.0836094405664625,spring
New York,2010-05-13,15.021886426895012,spring
New York,2010-05-14,0.6270409008017968,spring
New York,2010-05-15,15.94294591031149,spring
New York,2010-05-16,15.976807533686651,spring
New York,2010-05-17,5.354062405001557,spring
New York,2010-05-18,15.008136167079034,spring
New York,2010-05-19,9.799232244812131,spring
New York,2010-05-20,7.91147252367297,spring
New York,2010-05-21,10.052879023043912,spring
New York,2010-05-22,4.32314163205881,spring
New York,2010-05-23,13.557655044647882,spring
New York,2010-05-24,7.530184045513185,spring
New York,2010-05-25,17.67836363668897,spring
New York,2010-05-26,-3.5717071825439657,spring
New York,2010-05-27,8.700637434605124,spring
New York,2010-05-28,11.180712765785877,spring
New York,2010-05-29,6.288054088496125,spring
New York,2010-05-30,14.500040508774298,spring
New York,2010-05-31,12.659992002677154,spring
New York,2010-06-01,25.79492375320405,summer
New York,2010-06-02,23.990180340127317,summer
New York,2010-06-03,20.767903310179545,summer
New York,2010-06-04,19.14414934886234,summer
New York,2010-06-05,26.307705450564207,summer
New York,2010-06-06,24.406781005529037,summer
New York,2010-06-07,26.13036368552765,summer
New York,2010-06-08,29.616587783002796,summer
New York,2010-06-09,25.968028884363893,summer
New York,2010-06-10,16.50612549835259,summer
New York,2010-06-11,19.17396795128946,summer
New York,2010-06-12,21.51819481736586,summer
New York,2010-06-13,26.76508875370714,summer
New York,2010-06-14,30.10338548697014,summer
New York,2010-06-15,18.268283727212065,summer
New York,2010-06-16,31.671994178900512,summer
New York,2010-06-17,19.151521600896874,summer
New York,2010-06-18,27.53728721914555,summer
New York,2010-06-19,18.703190918544067,summer
New York,2010-06-20,25.278170811567534,summer
New York,2010-06-21,23.628256227943194,summer
New York,2010-06-22,19.644921241360862,summer
New York,2010-06-23,21.420122600816228,summer
New York,2010-06-24,18.067535721117054,summer
New York,2010-06-25,17.804043424091915,summer
New York,2010-06-26,21.238254775467933,summer
New York,2010-06-27,22.652124535037036,summer
New York,2010-06-28,18.14015742720205,summer
New York,2010-06-29,22.567981306741753,summer
New York,2010-06-30,21.488349384219173,summer
New York,2010-07-01,21.86241896238979,summer
New York,2010-07-02,26.0708711982592,summer
New York,2010-07-03,16.524987428181728,summer
New York,2010-07-04,22.906249132556958,summer
New York,2010-07-05,23.842743532913637,summer
New York,2010-07-06,16.934862744603784,summer
New York,2010-07-07,11.112647465581873,summer
New York,2010-07-08,21.042848932651122,summer
New York,2010-07-09,22.072352242159234,summer
New York,2010-07-10,16.637036908531023,summer
New York,2010-07-11,28.013901830626168,summer
New York,2010-07-12,24.019059895106235,summer
New York,2010-07-13,23.89035215809349,summer
New York,2010-07-14,21.481467440523097,summer
New York,2010-07-15,26.63741235264598,summer
New York,2010-07-16,24.635732078037258,summer
New York,2010-07-17,23.304679559707687,summer
New York,2010-07-18,17.88033775590992,summer
New York,2010-07-19,21.199489919089853,summer
New York,2010-07-20,29.47457500715082,summer
New York,2010-07-21,27.95935438228658,summer
New York,2010-07-22,29.534227959415944,summer
New York,2010-07-23,25.407977551964116,summer
New York,2010-07-24,32.452037128650346,summer
New York,2010-07-25,23.005883445892437,summer
New York,2010-07-26,31.787627296152024,summer
New York,2010-07-27,22.754103636199595,summer
New York,2010-07-28,22.910472643539354,summer
New York,2010-07-29,30.048078068068982,summer
New York,2010-07-30,23.44680805628993,summer
New York,2010-07-31,25.488418631510335,summer
New York,2010-08-01,34.20034364935869,summer
New York,2010-08-02,21.7908932686227,summer
New York,2010-08-03,18.332559149176866,summer
New York,2010-08-04,24.254587046858568,summer
New York,2010-08-05,28.766229956455827,summer
New York,2010-08-06,21.441623096528595,summer
New York,2010-08-07,28.786167873520476,summer
New York,2010-08-08,23.752322275711286,summer
New York,2010-08-09,26.774588544580645,summer
New York,2010-08-10,24.66036926563956,summer
New York,2010-08-11,9.823508236663638,summer
New York,2010-08-12,30.411947633730506,summer
New York,2010-08-13,24.889527251387516,summer
New York,2010-08-14,32.630007913613966,summer
New York,2010-08-15,24.59067924861939,summer
New York,2010-08-16,22.44835550589713,summer
New York,2010-08-17,26.17396597585674,summer
New York,2010-08-18,22.170569865305147,summer
New York,2010-08-19,25.09321392636528,summer
New York,2010-08-20,21.69606308892139,summer
New York,2010-08-21,26.474633208641002,summer
New York,2010-08-22,13.735564216695064,summer
New York,2010-08-23,21.210104748782136,summer
New York,2010-08-24,21.68480218690346,summer
New York,2010-08-25,30.461868067024824,summer
New York,2010-08-26,22.934611061839313,summer
New York,2010-08-27,33.81855254771651,summer
New York,2010-08-28,28.89072523895117,summer
New York,2010-08-29,24.856034080062624,summer
New York,2010-08-30,33.24030582114247,summer
New York,2010-08-31,19.669969684976238,summer
New York,2010-09-01,13.66811221337786,autumn
New York,2010-09-02,6.315873881543968,autumn
New York,2010-09-03,22.868667424639582,autumn
New York,2010-09-04,10.796068673813782,autumn
New York,2010-09-05,15.772381427670028,autumn
New York,2010-09-06,12.064183737303095,autumn
New York,2010-09-07,13.735183859340825,autumn
New York,2010-09-08,16.722110443912506,autumn
New York,2010-09-09,12.87469216051981,autumn
New York,2010-09-10,14.17488950681867,autumn
New York,2010-09-11,14.23709182302395,autumn
New York,2010-09-12,3.3624554476214374,autumn
New York,2010-09-13,13.824060998397973,autumn
New York,2010-09-14,20.997413833194532,autumn
New York,2010-09-15,12.84906386427151,autumn
New York,2010-09-16,11.646809788948794,autumn
New York,2010-09-17,19.301922882902,autumn
New York,2010-09-18,16.995937097407527,autumn
New York,2010-09-19,18.169868330152443,autumn
New York,2010-09-20,-1.660758076600029,autumn
New York,2010-09-21,19.957044588762365,autumn
New York,2010-09-22,18.098790314996652,autumn
New York,2010-09-23,11.399659111687798,autumn
New York,2010-09-24,22.51009144765254,autumn
New York,2010-09-25,22.17424929107719,autumn
New York,2010-09-26,17.343854281285566,autumn
New York,2010-09-27,20.872053056041565,autumn
New York,2010-09-28,5.88479490302589,autumn
New York,2010-09-29,11.925852291403853,autumn
New York,2010-09-30,7.3798431974806435,autumn
New York,2010-10-01,18.52672552444674,autumn
New York,2010-10-02,14.394817730313852,autumn
New York,2010-10-03,11.222974823513999,autumn
New York,2010-10-04,24.629280062824087,autumn
New York,2010-10-05,14.56996637897971,autumn
New York,2010-10-06,18.731770758730498,autumn
New York,2010-10-07,16.69567741570322,autumn
New York,2010-10-08,24.838225271308666,autumn
New York,2010-10-09,17.372240123105918,autumn
New York,2010-10-10,12.892206707034209,autumn
New York,2010-10-11,15.02904437622347,autumn
New York,2010-10-12,9.84338834392084,autumn
New York,2010-10-13,21.08914789466167,autumn
New York,2010-10-14,11.987618471771642,autumn
New York,2010-10-15,8.576736932946925,autumn
New York,2010-10-16,18.132438076331802,autumn
New York,2010-10-17,22.88017759980394,autumn
New York,2010-10-18,10.22258468780576,autumn
New York,2010-10-19,5.989205230515736,autumn
New York,2010-10-20,23.177753086130814,autumn
New York,2010-10-21,12.048254070869206,autumn
New York,2010-10-22,10.550910607277213,autumn
New York,2010-10-23,9.15429347233313,autumn
New York,2010-10-24,9.10197315930494,autumn
New York,2010-10-25,19.219547567764533,autumn
New York,2010-10-26,16.404380685132992,autumn
New York,2010-10-27,18.772533333929502,autumn
New York,2010-10-28,8.080289819418299,autumn
New York,2010-10-29,16.864317429570633,autumn
New York,2010-10-30,19.88113312180386,autumn
New York,2010-10-31,19.891861570490477,autumn
New York,2010-11-01,6.300353225629934,autumn
New York,2010-11-02,20.297996827867106,autumn
New York,2010-11-03,11.189848007708125,autumn
New York,2010-11-04,17.34699665149191,autumn
New York,2010-11-05,15.946006343112208,autumn
New York,2010-11-06,10.209431065686662,autumn
New York,2010-11-07,14.91897009681482,autumn
New York,2010-11-08,11.428120567704724,autumn
New York,2010-11-09,13.35134410490512,autumn
New York,2010-11-10,16.85620510526356,autumn
New York,2010-11-11,18.198632845931314,autumn
New York,2010-11-12,19.323863751402055,autumn
New York,2010-11-13,19.22219097126697,autumn
New York,2010-11-14,17.499163908495177,autumn
New York,2010-11-15,8.206503726022563,autumn
New York,2010-11-16,17.4412468252431,autumn
New York,2010-11-17,8.607831810213487,autumn
New York,2010-11-18,20.40225484040397,autumn
New York,2010-11-19,18.549984582665736,autumn
New York,2010-11-20,21.598800832573303,autumn
New York,2010-11-21,9.993064726088733,autumn
New York,2010-11-22,15.15195802082581,autumn
New York,2010-11-23,16.526278804599343,autumn
New York,2010-11-24,16.358813451087585,autumn
New York,2010-11-25,14.986683433037635,autumn
New York,2010-11-26,10.443684414629399,autumn
New York,2010-11-27,14.89997875977331,autumn
New York,2010-11-28,11.043779045789075,autumn
New York,2010-11-29,20.6688388711933,autumn
New York,2010-11-30,15.564872036373602,autumn
New York,2010-12-01,-12.541195830814297,winter
New York,2010-12-02,-3.0604324397351417,winter
New York,2010-12-03,-1.932883579876676,winter
New York,2010-12-04,-3.1631830710093123,winter
New York,2010-12-05,7.126113294258495,winter
New York,2010-12-06,8.13253942169598,winter
New York,2010-12-07,-1.769263481375586,winter
New York,2010-12-08,5.277310099549313,winter
New York,2010-12-09,-4.503736455988103,winter
New York,2010-12-10,3.66114317356785,winter
New York,2010-12-11,4.809441991091068,winter
New York,2010-12-12,-3.3547814398177773,winter
New York,2010-12-13,-3.9012957796316865,winter
New York,2010-12-14,1.1949920844691646,winter
New York,2010-12-15,9.124511718603674,winter
New York,2010-12-16,-2.865895294019243,winter
New York,2010-12-17,-0.4742260101513285,winter
New York,2010-12-18,-2.634176127214085,winter
New York,2010-12-19,1.7928628486090694,winter
New York,2010-12-20,6.389940504016266,winter
New York,2010-12-21,-0.28651759746620037,winter
New York,2010-12-22,0.5549438232868645,winter
New York,2010-12-23,0.16459356868704508,winter
New York,2010-12-24,-6.362930120009858,winter
New York,2010-12-25,1.3763720576072243,winter
New York,2010-12-26,-6.4903537474764335,winter
New York,2010-12-27,-3.26321608122011,winter
New York,2010-12-28,-5.870013581759896,winter
New York,2010-12-29,5.100262759685208,winter
New York,2010-12-30,2.921626091613436,winter
New York,2010-12-31,0.11209676890679221,winter
New York,2011-01-01,-0.579500281273819,winter
New York,2011-01-02,2.524532825941017,winter
New York,2011-01-03,0.31189945809451525,winter
New York,2011-01-04,1.1827186995423151,winter
New York,2011-01-05,-6.258868358800304,winter
New York,2011-01-06,2.0566541343320703,winter
New York,2011-01-07,2.4560512811716575,winter
New York,2011-01-08,3.38532350850072,winter
New York,2011-01-09,0.27650873500084167,winter
New York,2011-01-10,0.6909450915408072,winter
New York,2011-01-11,-5.452764923147151,winter
New York,2011-01-12,-7.046141037466689,winter
New York,2011-01-13,-1.1426603651318175,winter
New York,2011-01-14,-1.3922520745789757,winter
New York,2011-01-15,5.105866022651602,winter
New York,2011-01-16,4.860506365741608,winter
New York,2011-01-17,2.3358350576557565,winter
New York,2011-01-18,-4.446364675217185,winter
New York,2011-01-19,-0.32428709568722874,winter
New York,2011-01-20,-0.69709806186962,winter
New York,2011-01-21,0.8341163623234327,winter
New York,2011-01-22,1.8026727144666426,winter
New York,2011-01-23,-0.31715452045623616,winter
New York,2011-01-24,-1.8726507967454673,winter
New York,2011-01-25,-2.2019564512294996,winter
New York,2011-01-26,8.929971487397125,winter
New York,2011-01-27,-1.1019816116923946,winter
New York,2011-01-28,2.741993065804165,winter
New York,2011-01-29,-3.031084362152485,winter
New York,2011-01-30,4.168216990546235,winter
New York,2011-01-31,-7.964236701094313,winter
New York,2011-02-01,6.484790922989002,winter
New York,2011-02-02,-3.557438946024742,winter
New York,2011-02-03,4.5001851680007094,winter
New York,2011-02-04,-1.9423841070071615,winter
New York,2011-02-05,12.762832268140512,winter
New York,2011-02-06,-1.4530280099179336,winter
New York,2011-02-07,8.537677491884972,winter
New York,2011-02-08,2.1493246457026127,winter
New York,2011-02-09,5.3903656598602705,winter
New York,2011-02-10,-2.2055750327491093,winter
New York,2011-02-11,-1.7982517185518612,winter
New York,2011-02-12,8.903390896446393,winter
New York,2011-02-13,-4.319893361707913,winter
New York,2011-02-14,-0.45975506705650176,winter
New York,2011-02-15,-0.8272667354562148,winter
New York,2011-02-16,-2.7213407986196447,winter
New York,2011-02-17,-0.9570545768259273,winter
New York,2011-02-18,2.4689595151327186,winter
New York,2011-02-19,-5.900160421471915,winter
New York,2011-02-20,-3.9082028075079127,winter
New York,2011-02-21,-1.088979923719224,winter
New York,2011-02-22,-2.315205462639103,winter
New York,2011-02-23,-6.231052032080041,winter
New York,2011-02-24,-11.398607901047038,winter
New York,2011-02-25,-3.008431104539132,winter
New York,2011-02-26,-1.2204341051731484,winter
New York,2011-02-27,3.9628079444629574,winter
New York,2011-02-28,-4.682570988326069,winter
New York,2011-03-01,1.6400128937451246,spring
New York,2011-03-02,16.317802411113547,spring
New York,2011-03-03,0.9405075148170319,spring
New York,2011-03-04,-3.077925893847514,spring
New York,2011-03-05,6.055356597630008,spring
New York,2011-03-06,15.409801887620059,spring
New York,2011-03-07,4.269921729413677,spring
New York,2011-03-08,8.851567709496486,spring
New York,2011-03-09,17.312430050869345,spring
New York,2011-03-10,4.477422943456574,spring
New York,2011-03-11,7.829997831544308,spring
New York,2011-03-12,10.836055628372181,spring
New York,2011-03-13,15.48223472143631,spring
New York,2011-03-14,11.287590994500246,spring
New York,2011-03-15,4.235378429802071,spring
New York,2011-03-16,18.683474253017796,spring
New York,2011-03-17,14.441657678813051,spring
New York,2011-03-18,10.970627646501262,spring
New York,2011-03-19,17.107336719387142,spring
New York,2011-03-20,9.395527004407718,spring
New York,2011-03-21,11.814268235434346,spring
New York,2011-03-22,4.241524697397008,spring
New York,2011-03-23,18.830289470636558,spring
New York,2011-03-24,5.778186713144292,spring
New York,2011-03-25,10.337571318773675,spring
New York,2011-03-26,8.928231800863504,spring
New York,2011-03-27,12.192649975792468,spring
New York,2011-03-28,2.8280783250904165,spring
New York,2011-03-29,-7.1748718751708935,spring
New York,2011-03-30,4.3742302843323175,spring
New York,2011-03-31,2.794321931397241,spring
New York,2011-04-01,10.219166247074291,spring
New York,2011-04-02,14.769601011572956,spring
New York,2011-04-03,8.75227304202122,spring
New York,2011-04-04,7.175019909819772,spring
New York,2011-04-05,16.69217500910053,spring
New York,2011-04-06,10.806738644416194,spring
New York,2011-04-07,12.457203450247784,spring
New York,2011-04-08,9.271825977929115,spring
New York,2011-04-09,8.803122085323176,spring
New York,2011-04-10,-5.606986210378402,spring
New York,2011-04-11,17.451985017768816,spring
New York,2011-04-12,10.010179633593513,spring
New York,2011-04-13,19.481360057509534,spring
New York,2011-04-14,5.775092282175701,spring
New York,2011-04-15,7.7807411877139625,spring
New York,2011-04-16,13.141004444804372,spring
New York,2011-04-17,16.31965117440437,spring
New York,2011-04-18,7.206621025323513,spring
New York,2011-04-19,14.473675499712357,spring
New York,2011-04-20,6.671963405954653,spring
New York,2011-04-21,4.662492982295776,spring
New York,2011-04-22,9.209880196079604,spring
New York,2011-04-23,9.809238772435796,spring
New York,2011-04-24,19.40960507388254,spring
New York,2011-04-25,13.431367217953925,spring
New York,2011-04-26,13.987285893188346,spring
New York,2011-04-27,14.388583679063801,spring
New York,2011-04-28,7.231241493115521,spring
New York,2011-04-29,0.3923982434280724,spring
New York,2011-04-30,16.021736495776274,spring
New York,2011-05-01,12.595661535878259,spring
New York,2011-05-02,16.16694739697622,spring
New York,2011-05-03,9.377095464064432,spring
New York,2011-05-04,16.73983170874558,spring
New York,2011-05-05,1.0292159219807733,spring
New York,2011-05-06,-0.6795241497697546,spring
New York,2011-05-07,-1.2252481057175029,spring
New York,2011-05-08,5.477163475266881,spring
New York,2011-05-09,12.561704058109624,spring
New York,2011-05-10,0.5154494903697096,spring
New York,2011-05-11,20.789948845410624,spring
New York,2011-05-12,4.49465737513801,spring
New York,2011-05-13,4.361559420766868,spring
New York,2011-05-14,11.87585221345958,spring
New York,2011-05-15,12.640040015745878,spring
New York,2011-05-16,8.244442998887614,spring
New York,2011-05-17,8.504651453645094,spring
New York,2011-05-18,18.223252543708593,spring
New York,2011-05-19,8.63961770871754,spring
New York,2011-05-20,1.773922487526292,spring
New York,2011-05-21,15.050844212165384,spring
New York,2011-05-22,14.335412919580737,spring
New York,2011-05-23,6.9482261774745915,spring
New York,2011-05-24,10.411806533272975,spring
New York,2011-05-25,8.85015562189846,spring
New York,2011-05-26,5.152272024595169,spring
New York,2011-05-27,17.59504772180047,spring
New York,2011-05-28,10.503779547572941,spring
New York,2011-05-29,15.861246346250386,spring
New York,2011-05-30,7.354035863853218,spring
New York,2011-05-31,4.1869686874710705,spring
New York,2011-06-01,30.050245222747023,summer
New York,2011-06-02,17.221533917665422,summer
New York,2011-06-03,16.607019612981727,summer
New York,2011-06-04,29.113657007407777,summer
New York,2011-06-05,33.30512380556077,summer
New York,2011-06-06,25.369998817823447,summer
New York,2011-06-07,27.493035934094973,summer
New York,2011-06-08,25.521004248481173,summer
New York,2011-06-09,28.06895059886125,summer
New York,2011-06-10,32.840832130612064,summer
New York,2011-06-11,28.003352832958416,summer
New York,2011-06-12,20.463560604040005,summer
New York,2011-06-13,28.11057245114914,summer
New York,2011-06-14,13.463322800687225,summer
New York,2011-06-15,26.981212863820687,summer
New York,2011-06-16,30.255516340112937,summer
New York,2011-06-17,29.989700481442952,summer
New York,2011-06-18,24.624848490194275,summer
New York,2011-06-19,34.014350481694855,summer
New York,2011-06-20,18.131937654269365,summer
New York,2011-06-21,31.476210392117157,summer
New York,2011-06-22,30.21259590248448,summer
New York,2011-06-23,23.49381431177179,summer
New York,2011-06-24,23.046851500817635,summer
New York,2011-06-25,24.538909306066042,summer
New York,2011-06-26,23.25122771406542,summer
New York,2011-06-27,18.07082131329109,summer
New York,2011-06-28,18.044800187958323,summer
New York,2011-06-29,23.651307732569173,summer
New York,2011-06-30,33.711643523923755,summer
New York,2011-07-01,26.148971322724247,summer
New York,2011-07-02,19.192084478572298,summer
New York,2011-07-03,21.62817571508722,summer
New York,2011-07-04,37.31100060939433,summer
New York,2011-07-05,24.186348968978148,summer
New York,2011-07-06,25.77203259471273,summer
New York,2011-07-07,29.33523698633043,summer
New York,2011-07-08,23.56724871111217,summer
New York,2011-07-09,26.29069851902291,summer
New York,2011-07-10,29.323517524609198,summer
New York,2011-07-11,26.512858044724858,summer
New York,2011-07-12,27.691956817395127,summer
New York,2011-07-13,25.10186712247013,summer
New York,2011-07-14,20.52222187038708,summer
New York,2011-07-15,21.81207933051241,summer
New York,2011-07-16,22.85730103633497,summer
New York,2011-07-17,29.958948878746426,summer
New York,2011-07-18,22.190963579643533,summer
New York,2011-07-19,19.123911047702755,summer
New York,2011-07-20,21.735174427981374,summer
New York,2011-07-21,28.756295870162468,summer
New York,2011-07-22,25.810595077199,summer
New York,2011-07-23,30.021117812051358,summer
New York,2011-07-24,24.64123133617295,summer
New York,2011-07-25,30.535777936386328,summer
New York,2011-07-26,24.124622387026424,summer
New York,2011-07-27,28.763012764542573,summer
New York,2011-07-28,22.827223750007686,summer
New York,2011-07-29,29.15140183982634,summer
New York,2011-07-30,29.956316263147997,summer
New York,2011-07-31,24.20667714887571,summer
New York,2011-08-01,20.039824704336162,summer
New York,2011-08-02,23.106115691375123,summer
New York,2011-08-03,22.465902053282726,summer
New York,2011-08-04,31.917393301835798,summer
New York,2011-08-05,25.583416574778987,summer
New York,2011-08-06,16.568211389300146,summer
New York,2011-08-07,22.993339576967134,summer
New York,2011-08-08,19.51938360120436,summer
New York,2011-08-09,25.521799815129587,summer
New York,2011-08-10,28.74063895760677,summer
New York,2011-08-11,23.255034714270575,summer
New York,2011-08-12,21.985058402030887,summer
New York,2011-08-13,23.529256396830995,summer
New York,2011-08-14,23.010650888010943,summer
New York,2011-08-15,23.646910788814786,summer
New York,2011-08-16,18.5846928487556,summer
New York,2011-08-17,24.195962228718862,summer
New York,2011-08-18,22.705058770781473,summer
New York,2011-08-19,16.940157675835323,summer
New York,2011-08-20,25.209959371656424,summer
New York,2011-08-21,22.71903564112836,summer
New York,2011-08-22,21.95736035913829,summer
New York,2011-08-23,22.36401181503433,summer
New York,2011-08-24,26.16540923211075,summer
New York,2011-08-25,37.69396372585707,summer
New York,2011-08-26,20.501999361792905,summer
New York,2011-08-27,27.426789219419362,summer
New York,2011-08-28,23.91205219626524,summer
New York,2011-08-29,28.5524840503001,summer
New York,2011-08-30,25.24598464847934,summer
New York,2011-08-31,27.375372141572463,summer
New York,2011-09-01,4.036669000128816,autumn
New York,2011-09-02,11.902094416248275,autumn
New York,2011-09-03,16.403576163680775,autumn
New York,2011-09-04,16.34189538246463,autumn
New York,2011-09-05,14.539008019150227,autumn
New York,2011-09-06,18.812026090959993,autumn
New York,2011-09-07,15.445569421257257,autumn
New York,2011-09-08,8.664398651181008,autumn
New York,2011-09-09,15.026765124765896,autumn
New York,2011-09-10,18.830435589543242,autumn
New York,2011-09-11,6.731433380844802,autumn
New York,2011-09-12,16.62311052263381,autumn
New York,2011-09-13,19.223759789722003,autumn
New York,2011-09-14,7.933748260758958,autumn
New York,2011-09-15,16.67706043106683,autumn
New York,2011-09-16,8.265832777665103,autumn
New York,2011-09-17,15.73022251895461,autumn
New York,2011-09-18,9.56203222224805,autumn
New York,2011-09-19,17.712932453193524,autumn
New York,2011-09-20,14.14185957331315,autumn
New York,2011-09-21,23.91564520968425,autumn
New York,2011-09-22,11.107716781484056,autumn
New York,2011-09-23,19.926441301925088,autumn
New York,2011-09-24,18.885547490618038,autumn
New York,2011-09-25,17.31704932627842,autumn
New York,2011-09-26,10.942775867242954,autumn
New York,2011-09-27,12.248576635944122,autumn
New York,2011-09-28,13.017296822047413,autumn
New York,2011-09-29,16.071361476290146,autumn
New York,2011-09-30,14.176625663083398,autumn
New York,2011-10-01,9.416583229174424,autumn
New York,2011-10-02,18.816578651170964,autumn
New York,2011-10-03,9.185663671800835,autumn
New York,2011-10-04,22.777864779105105,autumn
New York,2011-10-05,11.808604330882218,autumn
New York,2011-10-06,8.118215478529311,autumn
New York,2011-10-07,19.086063626796808,autumn
New York,2011-10-08,9.269854973041845,autumn
New York,2011-10-09,22.032840813205127,autumn
New York,2011-10-10,14.424528845909379,autumn
New York,2011-10-11,18.307226499406454,autumn
New York,2011-10-12,15.743802769307266,autumn
